CLIENT_ID,AGE,INCOME,REGION,PRODUCT_TYPE,CREDIT_SCORE,PREDICTED_REVENUE,RISK_CATEGORY,SCENARIO_FACTOR,NOTE
C1705,39,63743,Brno,Personal Loan,807,1239,Low Risk,1.1,
C1706,32,72609,Ostrava,Credit Card,690,8736,Medium Risk,1,
C1707,26,31700,Pilsen,Mortgage,782,8401,Low Risk,0.9,
C1708,56,77325,Prague,Personal Loan,507,9611,High Risk,1.1,
C1709,62,79376,Brno,Credit Card,649,6049,Medium Risk,1.1,
C1710,35,51976,Ostrava,Mortgage,702,3790,Medium Risk,0.9,
C1711,67,87529,Pilsen,Personal Loan,538,8583,High Risk,1,
C1712,43,74250,Prague,Credit Card,733,7726,Medium Risk,0.9,
C1713,68,94363,Brno,Mortgage,689,4079,Medium Risk,0.9,
C1714,57,113238,Ostrava,Personal Loan,846,7339,Low Risk,0.9,
C1715,64,107421,Pilsen,Credit Card,721,3510,Medium Risk,1,
C1716,56,101322,Prague,Mortgage,719,2056,Medium Risk,0.9,
C1717,68,83850,Brno,Personal Loan,797,1169,Low Risk,1,
C1718,22,46702,Ostrava,Credit Card,831,1612,Low Risk,1.1,
C1719,30,84689,Pilsen,Mortgage,715,1950,Medium Risk,1,
C1720,57,79761,Prague,Personal Loan,605,9817,Medium Risk,0.9,
C1721,35,79591,Brno,Credit Card,797,1552,Low Risk,0.9,
C1722,48,69166,Ostrava,Mortgage,694,8938,Medium Risk,0.9,
C1723,62,119254,Pilsen,Personal Loan,667,7342,Medium Risk,1.1,
C1724,33,69048,Prague,Credit Card,640,3260,Medium Risk,0.9,
C1725,36,73363,Brno,Mortgage,589,3169,High Risk,1.1,
C1726,36,80304,Ostrava,Personal Loan,754,3433,Low Risk,0.9,
C1727,24,30339,Pilsen,Credit Card,603,3746,Medium Risk,0.9,
C1728,59,112038,Prague,Mortgage,531,2797,High Risk,0.9,
C1729,46,66557,Brno,Personal Loan,633,3878,Medium Risk,0.9,
C1730,60,116150,Ostrava,Credit Card,600,7377,Medium Risk,1,
C1731,59,77501,Pilsen,Mortgage,751,1496,Low Risk,1,
C1732,61,95631,Prague,Personal Loan,573,5009,High Risk,1,
C1733,69,88267,Brno,Credit Card,825,2336,Low Risk,1.1,
C1734,70,109028,Ostrava,Mortgage,795,1412,Low Risk,0.9,
C1735,54,87190,Pilsen,Personal Loan,843,6594,Low Risk,1.1,
C1736,63,93281,Prague,Credit Card,662,6086,Medium Risk,1.1,
C1737,57,91785,Brno,Mortgage,830,7904,Low Risk,1.1,
C1738,56,88694,Ostrava,Personal Loan,509,1560,High Risk,0.9,
C1739,52,91287,Pilsen,Credit Card,798,1955,Low Risk,0.9,
C1740,50,51312,Prague,Mortgage,678,9843,Medium Risk,1,
C1741,34,51691,Brno,Personal Loan,797,3255,Low Risk,1.1,
C1742,45,84898,Ostrava,Credit Card,837,3091,Low Risk,0.9,
C1743,36,66029,Pilsen,Mortgage,608,9586,Medium Risk,1.1,
C1744,33,73104,Prague,Personal Loan,811,9565,Low Risk,1.1,
C1745,47,87736,Brno,Credit Card,623,8637,Medium Risk,1.1,
C1746,25,48128,Ostrava,Mortgage,790,2437,Low Risk,0.9,
C1747,61,106890,Pilsen,Personal Loan,723,2401,Medium Risk,0.9,
C1748,30,80550,Prague,Credit Card,694,8549,Medium Risk,1.1,
C1749,35,70728,Brno,Mortgage,667,9040,Medium Risk,0.9,
C1750,29,46149,Ostrava,Personal Loan,518,1757,High Risk,0.9,
C1751,34,72636,Pilsen,Credit Card,717,9253,Medium Risk,0.9,
C1752,33,69004,Prague,Mortgage,779,3416,Low Risk,1,
C1753,62,98690,Brno,Personal Loan,725,6331,Medium Risk,1,
C1754,47,88553,Ostrava,Credit Card,559,4531,High Risk,0.9,
C1755,22,31975,Pilsen,Mortgage,709,6565,Medium Risk,1.1,
C1756,44,79394,Prague,Personal Loan,542,3223,High Risk,1.1,
C1757,20,44593,Brno,Credit Card,549,7882,High Risk,1.1,
C1758,22,32384,Ostrava,Mortgage,519,4829,High Risk,1.1,
C1759,22,33311,Pilsen,Personal Loan,657,2809,Medium Risk,1.1,
C1760,40,83539,Prague,Credit Card,841,1414,Low Risk,1,
C1761,33,62115,Brno,Mortgage,777,4704,Low Risk,0.9,
C1762,31,61093,Ostrava,Personal Loan,500,5386,High Risk,1.1,
C1763,43,60557,Pilsen,Credit Card,619,3010,Medium Risk,1,
C1764,39,55914,Prague,Mortgage,585,1390,High Risk,0.9,
C1765,61,87545,Brno,Personal Loan,845,2114,Low Risk,1.1,
C1766,25,32930,Ostrava,Credit Card,735,3756,Medium Risk,0.9,
C1767,47,72009,Pilsen,Mortgage,697,4247,Medium Risk,1.1,
C1768,46,56128,Prague,Personal Loan,645,1956,Medium Risk,1,
C1769,38,57108,Brno,Credit Card,502,9724,High Risk,0.9,
C1770,21,38653,Ostrava,Mortgage,648,7536,Medium Risk,1.1,
C1771,49,60317,Pilsen,Personal Loan,532,6341,High Risk,0.9,
C1772,20,49059,Prague,Credit Card,691,1971,Medium Risk,1,
C1773,53,85467,Brno,Mortgage,701,6967,Medium Risk,0.9,
C1774,35,89254,Ostrava,Personal Loan,566,9134,High Risk,1,
C1775,37,53149,Pilsen,Credit Card,587,9780,High Risk,1,
C1776,47,83040,Prague,Mortgage,685,5062,Medium Risk,1,
C1777,42,79644,Brno,Personal Loan,659,9310,Medium Risk,1,
C1778,38,58382,Ostrava,Credit Card,698,9852,Medium Risk,0.9,
C1779,53,78412,Pilsen,Mortgage,718,1294,Medium Risk,1.1,
C1780,34,87402,Prague,Personal Loan,793,7952,Low Risk,1,
C1781,58,113792,Brno,Credit Card,638,8773,Medium Risk,1,
C1782,20,43717,Ostrava,Mortgage,740,7453,Medium Risk,0.9,
C1783,27,34718,Pilsen,Personal Loan,611,1693,Medium Risk,1.1,
C1784,41,87442,Prague,Credit Card,518,7785,High Risk,1,
C1785,33,68438,Brno,Mortgage,505,1368,High Risk,1,
C1786,56,91448,Ostrava,Personal Loan,577,8024,High Risk,1,
C1787,32,75355,Pilsen,Credit Card,711,9548,Medium Risk,1.1,
C1788,44,56572,Prague,Mortgage,810,9612,Low Risk,0.9,
C1789,60,80365,Brno,Personal Loan,686,2933,Medium Risk,1,
C1790,32,66214,Ostrava,Credit Card,850,4654,Low Risk,1.1,
C1791,50,82340,Pilsen,Mortgage,672,5973,Medium Risk,0.9,
C1792,50,63319,Prague,Personal Loan,560,6067,High Risk,1,
C1793,21,44682,Brno,Credit Card,817,4415,Low Risk,1,
C1794,62,93401,Ostrava,Mortgage,745,5273,Medium Risk,1,
C1795,53,91603,Pilsen,Personal Loan,819,6785,Low Risk,0.9,
C1796,70,80966,Prague,Credit Card,834,4646,Low Risk,0.9,
C1797,45,53476,Brno,Mortgage,522,3443,High Risk,1.1,
C1798,30,52520,Ostrava,Personal Loan,587,1305,High Risk,1,
C1799,26,32008,Pilsen,Credit Card,746,7736,Medium Risk,0.9,
C1800,65,81236,Prague,Mortgage,668,4644,Medium Risk,1,
C1801,24,34540,Brno,Personal Loan,825,6385,Low Risk,1,
C1802,37,70199,Ostrava,Credit Card,832,5507,Low Risk,1.1,
C1803,69,117363,Pilsen,Mortgage,804,4751,Low Risk,0.9,
C1804,45,75533,Prague,Personal Loan,504,4723,High Risk,1.1,
C1805,48,83839,Brno,Credit Card,522,3020,High Risk,0.9,
C1806,40,89855,Ostrava,Mortgage,598,2985,High Risk,0.9,
C1807,43,71470,Pilsen,Personal Loan,615,1875,Medium Risk,1.1,
C1808,42,67920,Prague,Credit Card,799,5279,Low Risk,1,
C1809,65,86368,Brno,Mortgage,697,8196,Medium Risk,0.9,
C1810,57,114172,Ostrava,Personal Loan,565,5791,High Risk,1.1,
C1811,27,34853,Pilsen,Credit Card,506,7509,High Risk,1,
C1812,42,76636,Prague,Mortgage,637,2081,Medium Risk,0.9,
C1813,42,51968,Brno,Personal Loan,538,2003,High Risk,1.1,
C1814,63,116516,Ostrava,Credit Card,577,8311,High Risk,1,
C1815,33,68891,Pilsen,Mortgage,699,7592,Medium Risk,0.9,
C1816,28,47373,Prague,Personal Loan,664,5104,Medium Risk,0.9,
C1817,58,103018,Brno,Credit Card,799,5662,Low Risk,0.9,
C1818,47,64094,Ostrava,Mortgage,751,1547,Low Risk,0.9,
C1819,62,80806,Pilsen,Personal Loan,800,6736,Low Risk,0.9,
C1820,20,33341,Prague,Credit Card,761,8365,Low Risk,1.1,
C1821,68,82563,Brno,Mortgage,618,7491,Medium Risk,1,
C1822,61,100706,Ostrava,Personal Loan,777,3796,Low Risk,1.1,
C1823,66,106508,Pilsen,Credit Card,577,7086,High Risk,1,
C1824,69,98781,Prague,Mortgage,664,3222,Medium Risk,0.9,
C1825,45,87675,Brno,Personal Loan,526,4413,High Risk,1.1,
C1826,56,106440,Ostrava,Credit Card,557,7055,High Risk,0.9,
C1827,46,81509,Pilsen,Mortgage,585,9899,High Risk,0.9,
C1828,55,83891,Prague,Personal Loan,699,9344,Medium Risk,0.9,
C1829,46,83984,Brno,Credit Card,571,6383,High Risk,0.9,
C1830,69,97595,Ostrava,Mortgage,617,9042,Medium Risk,0.9,
C1831,59,90564,Pilsen,Personal Loan,831,8423,Low Risk,1,
C1832,58,106916,Prague,Credit Card,667,3568,Medium Risk,0.9,
C1833,62,115882,Brno,Mortgage,564,7290,High Risk,0.9,
C1834,29,39385,Ostrava,Personal Loan,552,6207,High Risk,0.9,
C1835,68,76325,Pilsen,Credit Card,541,8698,High Risk,1,
C1836,47,87909,Prague,Mortgage,584,4649,High Risk,0.9,
C1837,52,111981,Brno,Personal Loan,823,9491,Low Risk,0.9,
C1838,28,32544,Ostrava,Credit Card,585,7677,High Risk,0.9,
C1839,38,50544,Pilsen,Mortgage,730,5158,Medium Risk,1,
C1840,61,83965,Prague,Personal Loan,807,9467,Low Risk,0.9,
C1841,39,51112,Brno,Credit Card,639,4367,Medium Risk,1,
C1842,63,95651,Ostrava,Mortgage,670,1323,Medium Risk,1,
C1843,27,41813,Pilsen,Personal Loan,744,9949,Medium Risk,0.9,
C1844,50,72593,Prague,Credit Card,721,6089,Medium Risk,1,
C1845,33,71802,Brno,Mortgage,596,8411,High Risk,1.1,
C1846,48,65399,Ostrava,Personal Loan,563,5694,High Risk,0.9,
C1847,50,58010,Pilsen,Credit Card,543,8527,High Risk,0.9,
C1848,58,109080,Prague,Mortgage,766,4742,Low Risk,0.9,
C1849,38,67526,Brno,Personal Loan,695,9989,Medium Risk,1.1,
C1850,36,80479,Ostrava,Credit Card,799,8045,Low Risk,1,
C1851,29,47950,Pilsen,Mortgage,721,3039,Medium Risk,1.1,
C1852,22,35133,Prague,Personal Loan,717,2410,Medium Risk,1,
C1853,23,42961,Brno,Credit Card,627,5940,Medium Risk,0.9,
C1854,63,102757,Ostrava,Mortgage,588,1592,High Risk,1,
C1855,70,75996,Pilsen,Personal Loan,668,9763,Medium Risk,1,
C1856,22,38990,Prague,Credit Card,731,9100,Medium Risk,0.9,
C1857,44,59949,Brno,Mortgage,811,4084,Low Risk,0.9,
C1858,55,118882,Ostrava,Personal Loan,757,8587,Low Risk,1.1,
C1859,58,86935,Pilsen,Credit Card,708,3811,Medium Risk,1.1,
C1860,31,66573,Prague,Mortgage,850,5828,Low Risk,0.9,
C1861,59,93588,Brno,Personal Loan,607,3516,Medium Risk,1.1,
C1862,60,112636,Ostrava,Credit Card,766,5398,Low Risk,1.1,
C1863,31,54966,Pilsen,Mortgage,793,6119,Low Risk,1.1,
C1864,55,85145,Prague,Personal Loan,801,2510,Low Risk,1,
C1865,43,68872,Brno,Credit Card,531,7423,High Risk,1.1,
C1866,60,78193,Ostrava,Mortgage,617,4264,Medium Risk,1,
C1867,56,94816,Pilsen,Personal Loan,770,2540,Low Risk,1.1,
C1868,37,76823,Prague,Credit Card,580,5282,High Risk,1,
C1869,60,98907,Brno,Mortgage,800,5759,Low Risk,1,
C1870,48,54347,Ostrava,Personal Loan,806,1836,Low Risk,1,
C1871,33,73023,Pilsen,Credit Card,673,5114,Medium Risk,1.1,
C1872,20,48595,Prague,Mortgage,767,5527,Low Risk,1,
C1873,21,36921,Brno,Personal Loan,561,4571,High Risk,1,
C1874,32,81778,Ostrava,Credit Card,608,5523,Medium Risk,0.9,
C1875,48,74008,Pilsen,Mortgage,799,2824,Low Risk,0.9,
C1876,66,95251,Prague,Personal Loan,720,3927,Medium Risk,1.1,
C1877,40,61603,Brno,Credit Card,668,7379,Medium Risk,0.9,
C1878,25,38148,Ostrava,Mortgage,699,8514,Medium Risk,1,
C1879,34,88750,Pilsen,Personal Loan,595,9013,High Risk,1,
C1880,66,96995,Prague,Credit Card,524,8576,High Risk,0.9,
C1881,44,83033,Brno,Mortgage,526,6748,High Risk,0.9,
C1882,68,103807,Ostrava,Personal Loan,849,2398,Low Risk,1,
C1883,59,84804,Pilsen,Credit Card,831,4605,Low Risk,0.9,
C1884,32,53905,Prague,Mortgage,550,1149,High Risk,1.1,
C1885,61,113118,Brno,Personal Loan,540,4953,High Risk,1.1,
C1886,28,33864,Ostrava,Credit Card,766,8327,Low Risk,0.9,
C1887,33,60627,Pilsen,Mortgage,771,2178,Low Risk,1.1,
C1888,59,86137,Prague,Personal Loan,534,9292,High Risk,1.1,
C1889,70,95779,Brno,Credit Card,764,1954,Low Risk,0.9,
C1890,25,30264,Ostrava,Mortgage,516,4763,High Risk,0.9,
C1891,63,93663,Pilsen,Personal Loan,788,5667,Low Risk,1.1,
C1892,22,33773,Prague,Credit Card,829,5668,Low Risk,1,
C1893,53,89213,Brno,Mortgage,735,7530,Medium Risk,1.1,
C1894,70,90251,Ostrava,Personal Loan,531,9408,High Risk,0.9,
C1895,55,109585,Pilsen,Credit Card,750,4256,Low Risk,1.1,
C1896,61,113451,Prague,Mortgage,655,1002,Medium Risk,0.9,
C1897,21,49240,Brno,Personal Loan,549,6529,High Risk,1,
C1898,67,80741,Ostrava,Credit Card,699,5013,Medium Risk,1,
C1899,61,107392,Pilsen,Mortgage,626,3775,Medium Risk,1.1,
C1900,28,31246,Prague,Personal Loan,732,9611,Medium Risk,1.1,
C1901,56,99762,Brno,Credit Card,833,7167,Low Risk,1.1,
C1902,51,104472,Ostrava,Mortgage,749,4819,Medium Risk,1,
C1903,57,85994,Pilsen,Personal Loan,515,7479,High Risk,1.1,
C1904,24,41794,Prague,Credit Card,737,1508,Medium Risk,0.9,
C1905,57,97748,Brno,Mortgage,816,9321,Low Risk,1,
C1906,46,70820,Ostrava,Personal Loan,725,7392,Medium Risk,1,
C1907,58,106547,Pilsen,Credit Card,727,8952,Medium Risk,1.1,
C1908,48,60076,Prague,Mortgage,687,1153,Medium Risk,1.1,
C1909,25,30670,Brno,Personal Loan,582,6090,High Risk,0.9,
C1910,55,85663,Ostrava,Credit Card,557,3502,High Risk,0.9,
C1911,64,84261,Pilsen,Mortgage,712,9748,Medium Risk,1,
C1912,45,76888,Prague,Personal Loan,694,1095,Medium Risk,0.9,
C1913,36,74482,Brno,Credit Card,631,2351,Medium Risk,1.1,
C1914,26,31264,Ostrava,Mortgage,731,4444,Medium Risk,1.1,
C1915,43,55933,Pilsen,Personal Loan,678,1467,Medium Risk,1.1,
C1916,33,80642,Prague,Credit Card,793,9146,Low Risk,1,
C1917,42,68598,Brno,Mortgage,714,5769,Medium Risk,0.9,
C1918,38,51504,Ostrava,Personal Loan,664,3380,Medium Risk,0.9,
C1919,32,50165,Pilsen,Credit Card,581,6023,High Risk,0.9,
C1920,64,92894,Prague,Mortgage,724,2618,Medium Risk,0.9,
C1921,62,104285,Brno,Personal Loan,505,9649,High Risk,0.9,
C1922,62,93155,Ostrava,Credit Card,619,8025,Medium Risk,1,
C1923,22,47228,Pilsen,Mortgage,574,3460,High Risk,1,
C1924,28,31939,Prague,Personal Loan,525,5419,High Risk,1.1,
C1925,42,84754,Brno,Credit Card,697,3168,Medium Risk,1.1,
C1926,34,87193,Ostrava,Mortgage,587,6192,High Risk,1.1,
C1927,28,49484,Pilsen,Personal Loan,534,5671,High Risk,0.9,
C1928,38,53766,Prague,Credit Card,522,5329,High Risk,0.9,
C1929,62,99010,Brno,Mortgage,686,1936,Medium Risk,0.9,
C1930,36,58756,Ostrava,Personal Loan,773,1137,Low Risk,0.9,
C1931,47,57385,Pilsen,Credit Card,679,7250,Medium Risk,0.9,
C1932,27,47375,Prague,Mortgage,820,2378,Low Risk,1.1,
C1933,67,90150,Brno,Personal Loan,559,3390,High Risk,1,
C1934,28,40754,Ostrava,Credit Card,547,6710,High Risk,0.9,
C1935,39,65786,Pilsen,Mortgage,843,2776,Low Risk,0.9,
C1936,50,57600,Prague,Personal Loan,526,5652,High Risk,1.1,
C1937,31,67570,Brno,Credit Card,743,9768,Medium Risk,0.9,
C1938,53,108486,Ostrava,Mortgage,605,6564,Medium Risk,0.9,
C1939,51,82330,Pilsen,Personal Loan,714,8486,Medium Risk,1.1,
C1940,39,53408,Prague,Credit Card,559,5069,High Risk,1.1,
C1941,22,34635,Brno,Mortgage,661,3907,Medium Risk,1,
C1942,32,51542,Ostrava,Personal Loan,825,8651,Low Risk,1.1,
C1943,38,71021,Pilsen,Credit Card,555,6462,High Risk,1,
C1944,23,36352,Prague,Mortgage,513,9582,High Risk,0.9,
C1945,22,39449,Brno,Personal Loan,520,8621,High Risk,0.9,
C1946,40,57409,Ostrava,Credit Card,678,4121,Medium Risk,1.1,
C1947,54,90718,Pilsen,Mortgage,780,5872,Low Risk,1,
C1948,39,69931,Prague,Personal Loan,562,9639,High Risk,1,
C1949,67,111623,Brno,Credit Card,796,2691,Low Risk,1.1,
C1950,29,48240,Ostrava,Mortgage,740,1848,Medium Risk,1,
C1951,30,67810,Pilsen,Personal Loan,816,9612,Low Risk,1,
C1952,46,62543,Prague,Credit Card,840,2559,Low Risk,0.9,
C1953,48,69773,Brno,Mortgage,504,6409,High Risk,1,
C1954,52,82532,Ostrava,Personal Loan,825,3723,Low Risk,0.9,
C1955,55,82182,Pilsen,Credit Card,691,8522,Medium Risk,1,
C1956,51,87924,Prague,Mortgage,562,5795,High Risk,1.1,
C1957,70,104145,Brno,Personal Loan,728,1482,Medium Risk,1.1,
C1958,50,51195,Ostrava,Credit Card,737,3292,Medium Risk,1,
C1959,20,37759,Pilsen,Mortgage,774,4882,Low Risk,1.1,
C1960,31,76227,Prague,Personal Loan,735,4768,Medium Risk,1.1,
C1961,55,87456,Brno,Credit Card,840,4927,Low Risk,0.9,
C1962,66,116293,Ostrava,Mortgage,620,1300,Medium Risk,1,
C1963,65,75277,Pilsen,Personal Loan,556,8567,High Risk,1.1,
C1964,43,61045,Prague,Credit Card,837,2187,Low Risk,1,
C1965,25,44126,Brno,Mortgage,811,1083,Low Risk,1.1,
C1966,53,111956,Ostrava,Personal Loan,511,5798,High Risk,0.9,
C1967,68,110866,Pilsen,Credit Card,601,1584,Medium Risk,1,
C1968,62,119621,Prague,Mortgage,519,4269,High Risk,1,
C1969,41,50307,Brno,Personal Loan,763,1963,Low Risk,1.1,
C1970,31,86600,Ostrava,Credit Card,572,7476,High Risk,1,
C1971,28,45626,Pilsen,Mortgage,846,8939,Low Risk,1.1,
C1972,38,52220,Prague,Personal Loan,590,6342,High Risk,0.9,
C1973,21,38222,Brno,Credit Card,552,1073,High Risk,0.9,
C1974,70,98519,Ostrava,Mortgage,577,5909,High Risk,1.1,
C1975,56,84624,Pilsen,Personal Loan,643,3389,Medium Risk,1.1,
C1976,53,99788,Prague,Credit Card,815,6515,Low Risk,1.1,
C1977,34,87821,Brno,Mortgage,711,8358,Medium Risk,0.9,
C1978,64,89529,Ostrava,Personal Loan,710,2256,Medium Risk,0.9,
C1979,50,66529,Pilsen,Credit Card,676,5156,Medium Risk,0.9,
C1980,66,99938,Prague,Mortgage,655,3687,Medium Risk,1,
C1981,23,46079,Brno,Personal Loan,826,4951,Low Risk,0.9,
C1982,31,56547,Ostrava,Credit Card,548,7549,High Risk,0.9,
C1983,70,111580,Pilsen,Mortgage,742,3604,Medium Risk,1.1,
C1984,56,100950,Prague,Personal Loan,528,1699,High Risk,1,
C1985,22,37728,Brno,Credit Card,633,2592,Medium Risk,1,
C1986,55,94024,Ostrava,Mortgage,508,2927,High Risk,1,
C1987,29,30271,Pilsen,Personal Loan,609,8525,Medium Risk,1.1,
C1988,29,47699,Prague,Credit Card,607,3822,Medium Risk,1,
C1989,22,38142,Brno,Mortgage,813,7688,Low Risk,1,
C1990,52,105263,Ostrava,Personal Loan,790,3926,Low Risk,1.1,
C1991,32,89527,Pilsen,Credit Card,721,6140,Medium Risk,1,
C1992,23,40824,Prague,Mortgage,839,6721,Low Risk,1.1,
C1993,44,68055,Brno,Personal Loan,756,2538,Low Risk,1,
C1994,48,85962,Ostrava,Credit Card,648,2170,Medium Risk,0.9,
C1995,63,88096,Pilsen,Mortgage,500,4811,High Risk,0.9,
C1996,66,102705,Prague,Personal Loan,847,4757,Low Risk,1.1,
C1997,38,72901,Brno,Credit Card,693,9429,Medium Risk,1,
C1998,48,64714,Ostrava,Mortgage,511,4531,High Risk,1,
C1999,38,73731,Pilsen,Personal Loan,812,1393,Low Risk,0.9,
C2000,40,57556,Prague,Credit Card,797,8284,Low Risk,0.9,
C2001,27,35807,Brno,Mortgage,566,6764,High Risk,1.1,
C2002,31,64246,Ostrava,Personal Loan,628,7919,Medium Risk,1.1,
C2003,26,48099,Pilsen,Credit Card,602,8246,Medium Risk,1.1,
C2004,41,56087,Prague,Mortgage,562,6600,High Risk,1,
C2005,43,69222,Brno,Personal Loan,541,8208,High Risk,1,
C2006,64,110867,Ostrava,Credit Card,747,3546,Medium Risk,1,
C2007,41,83148,Pilsen,Mortgage,740,8774,Medium Risk,1.1,
C2008,43,61011,Prague,Personal Loan,502,6040,High Risk,1.1,
C2009,37,73197,Brno,Credit Card,511,8455,High Risk,1,
C2010,30,72535,Ostrava,Mortgage,555,3171,High Risk,0.9,
C2011,24,32036,Pilsen,Personal Loan,754,4153,Low Risk,0.9,
C2012,34,81647,Prague,Credit Card,677,8135,Medium Risk,1,
C2013,36,75657,Brno,Mortgage,583,2259,High Risk,0.9,
C2014,58,118916,Ostrava,Personal Loan,686,2089,Medium Risk,0.9,
C2015,36,65824,Pilsen,Credit Card,675,4438,Medium Risk,0.9,
C2016,41,64635,Prague,Mortgage,746,5562,Medium Risk,0.9,
C2017,22,39261,Brno,Personal Loan,742,2329,Medium Risk,1.1,
C2018,51,103595,Ostrava,Credit Card,805,1368,Low Risk,1,
C2019,57,101999,Pilsen,Mortgage,835,2747,Low Risk,0.9,
C2020,53,99113,Prague,Personal Loan,604,2696,Medium Risk,1.1,
C2021,24,32291,Brno,Credit Card,793,9846,Low Risk,0.9,
C2022,23,43077,Ostrava,Mortgage,750,4387,Low Risk,1,
C2023,65,99112,Pilsen,Personal Loan,846,5705,Low Risk,0.9,
C2024,47,78957,Prague,Credit Card,546,6150,High Risk,1.1,
C2025,47,75634,Brno,Mortgage,691,7419,Medium Risk,0.9,
C2026,60,91535,Ostrava,Personal Loan,599,4824,High Risk,1.1,
C2027,40,71908,Pilsen,Credit Card,585,9586,High Risk,1,
C2028,21,48738,Prague,Mortgage,643,6809,Medium Risk,0.9,
C2029,46,73379,Brno,Personal Loan,836,3638,Low Risk,0.9,
C2030,31,86512,Ostrava,Credit Card,801,8131,Low Risk,0.9,
C2031,48,81098,Pilsen,Mortgage,776,6519,Low Risk,1.1,
C2032,42,74104,Prague,Personal Loan,766,4381,Low Risk,1,
C2033,67,78699,Brno,Credit Card,747,6770,Medium Risk,0.9,
C2034,34,81901,Ostrava,Mortgage,640,2159,Medium Risk,1,
C2035,65,82260,Pilsen,Personal Loan,572,4438,High Risk,1,
C2036,44,63419,Prague,Credit Card,741,8792,Medium Risk,1.1,
C2037,54,89891,Brno,Mortgage,783,3284,Low Risk,0.9,
C2038,58,105709,Ostrava,Personal Loan,583,7361,High Risk,0.9,
C2039,20,37881,Pilsen,Credit Card,599,7560,High Risk,0.9,
C2040,26,35711,Prague,Mortgage,661,2612,Medium Risk,1,
C2041,69,90420,Brno,Personal Loan,510,2309,High Risk,1,
C2042,55,86192,Ostrava,Credit Card,819,1861,Low Risk,0.9,
C2043,37,76464,Pilsen,Mortgage,694,6624,Medium Risk,1,
C2044,65,106822,Prague,Personal Loan,509,2898,High Risk,1,
C2045,52,96128,Brno,Credit Card,705,3991,Medium Risk,1,
C2046,31,56989,Ostrava,Mortgage,576,6379,High Risk,0.9,
C2047,35,55077,Pilsen,Personal Loan,672,6393,Medium Risk,1.1,
C2048,66,103829,Prague,Credit Card,544,8611,High Risk,1.1,
C2049,34,73896,Brno,Mortgage,794,4638,Low Risk,0.9,
C2050,48,76481,Ostrava,Personal Loan,699,6861,Medium Risk,1,
C2051,53,107111,Pilsen,Credit Card,624,4635,Medium Risk,1.1,
C2052,54,83440,Prague,Mortgage,518,9945,High Risk,0.9,
C2053,48,54308,Brno,Personal Loan,554,9919,High Risk,1.1,
C2054,44,83591,Ostrava,Credit Card,837,8500,Low Risk,1,
C2055,28,41145,Pilsen,Mortgage,639,3154,Medium Risk,0.9,
C2056,34,72919,Prague,Personal Loan,684,1140,Medium Risk,1.1,
C2057,31,75233,Brno,Credit Card,739,7159,Medium Risk,0.9,
C2058,37,75231,Ostrava,Mortgage,665,8430,Medium Risk,0.9,
C2059,58,83575,Pilsen,Personal Loan,629,2560,Medium Risk,1.1,
C2060,35,78419,Prague,Credit Card,577,3478,High Risk,0.9,
C2061,59,81229,Brno,Mortgage,641,7209,Medium Risk,1.1,
C2062,58,79919,Ostrava,Personal Loan,763,3566,Low Risk,1,
C2063,21,44670,Pilsen,Credit Card,736,4813,Medium Risk,0.9,
C2064,28,47479,Prague,Mortgage,694,8492,Medium Risk,0.9,
C2065,55,118233,Brno,Personal Loan,841,3666,Low Risk,0.9,
C2066,37,80411,Ostrava,Credit Card,779,4422,Low Risk,1.1,
C2067,63,88738,Pilsen,Mortgage,594,5182,High Risk,1,
C2068,48,88947,Prague,Personal Loan,828,4992,Low Risk,1,
C2069,70,76887,Brno,Credit Card,588,3061,High Risk,1,
C2070,46,89543,Ostrava,Mortgage,689,8820,Medium Risk,1.1,
C2071,27,44863,Pilsen,Personal Loan,677,5959,Medium Risk,1,
C2072,48,80292,Prague,Credit Card,674,1161,Medium Risk,1.1,
C2073,36,86309,Brno,Mortgage,610,6499,Medium Risk,0.9,
C2074,43,56178,Ostrava,Personal Loan,597,9766,High Risk,0.9,
C2075,29,36258,Pilsen,Credit Card,754,6586,Low Risk,1.1,
C2076,58,115423,Prague,Mortgage,620,7169,Medium Risk,0.9,
C2077,50,51097,Brno,Personal Loan,526,2150,High Risk,1,
C2078,27,34453,Ostrava,Credit Card,650,2341,Medium Risk,1.1,
C2079,61,103287,Pilsen,Mortgage,732,2712,Medium Risk,0.9,
C2080,44,81982,Prague,Personal Loan,727,7771,Medium Risk,1,
C2081,37,80550,Brno,Credit Card,712,1046,Medium Risk,1,
C2082,29,49549,Ostrava,Mortgage,684,7955,Medium Risk,1.1,
C2083,28,42143,Pilsen,Personal Loan,812,6938,Low Risk,1.1,
C2084,46,64764,Prague,Credit Card,641,7700,Medium Risk,1.1,
C2085,59,94894,Brno,Mortgage,542,3797,High Risk,1,
C2086,50,64038,Ostrava,Personal Loan,775,1136,Low Risk,1.1,
C2087,70,117846,Pilsen,Credit Card,754,1135,Low Risk,1,
C2088,20,34044,Prague,Mortgage,560,4149,High Risk,1.1,
C2089,33,72387,Brno,Personal Loan,778,4121,Low Risk,1,
C2090,43,61703,Ostrava,Credit Card,697,3223,Medium Risk,0.9,
C2091,21,41164,Pilsen,Mortgage,822,6565,Low Risk,1.1,
C2092,63,103245,Prague,Personal Loan,762,7642,Low Risk,1,
